trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
C04569_20260817_20260817,31:16:00,31:17:00,9100KGUSSIE1,16,,0,0,,1
C04569_20260817_20260817,31:39:00,31:43:00,9100AVIEMRE1,17,,0,0,,1
C04569_20260817_20260817,31:53:00,31:54:00,9100CARRBDG1,18,,0,0,,1
C04569_20260817_20260817,32:45:00,32:45:00,9100IVRNESS2,19,,1,0,,1
C04569_20260824_20260824,21:15:00,21:15:00,9100EUSTON1,1,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260824_20260824,22:42:00,22:42:00,9100BHAMINT3,2,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260824_20260824,23:45:00,23:45:00,9100CREWE6,3,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260824_20260824,24:30:00,24:30:00,9100PRST4,4,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260824_20260824,26:15:30,26:18:30,9100CARLILE3,5,"Inverness, Aberdeen and Fort William",1,1,,1
C04569_20260824_20260824,27:47:00,28:20:00,9100EDINBUR7,6,,1,1,,1
C04569_20260824_20260824,28:59:00,28:59:00,9100STIRLNG2,7,,1,0,,1
C04569_20260824_20260824,29:08:00,29:08:00,9100DUNANE2,8,,1,0,,1
C04569_20260824_20260824,29:24:00,29:24:00,9100GLNEGLS2,9,,1,0,,1
C04569_20260824_20260824,29:42:00,29:42:00,9100PERTH7,10,,1,0,,1
C04569_20260824_20260824,30:02:00,30:02:00,9100DUNKELD1,11,,1,0,,1
C04569_20260824_20260824,30:16:00,30:16:00,9100PTLCHRY1,12,,1,0,,1
C04569_20260824_20260824,30:28:00,30:28:00,9100BLARATH2,13,,1,0,,1
C04569_20260824_20260824,30:59:00,30:59:00,9100DALWHIN2,14,,1,0,,1
C04569_20260824_20260824,31:11:00,31:11:00,9100NWTM1,15,,1,0,,1
C04569_20260824_20260824,31:16:00,31:17:00,9100KGUSSIE1,16,,0,0,,1
C04569_20260824_20260824,31:39:00,31:43:00,9100AVIEMRE1,17,,0,0,,1
C04569_20260824_20260824,31:53:00,31:54:00,9100CARRBDG1,18,,0,0,,1
C04569_20260824_20260824,32:45:00,32:45:00,9100IVRNESS2,19,,1,0,,1
C04569_20260831_20260831,21:15:00,21:15:00,9100EUSTON1,1,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260831_20260831,22:42:00,22:42:00,9100BHAMINT3,2,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260831_20260831,23:50:00,23:50:00,9100CREWE6,3,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260831_20260831,24:30:00,24:30:00,9100PRST4,4,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260831_20260831,26:15:30,26:18:30,9100CARLILE3,5,"Inverness, Aberdeen and Fort William",1,1,,1
C04569_20260831_20260831,27:47:00,28:20:00,9100EDINBUR2,6,,1,1,,1
C04569_20260831_20260831,28:59:00,28:59:00,9100STIRLNG2,7,,1,0,,1
C04569_20260831_20260831,29:08:00,29:08:00,9100DUNANE2,8,,1,0,,1
C04569_20260831_20260831,29:24:00,29:24:00,9100GLNEGLS2,9,,1,0,,1
C04569_20260831_20260831,29:42:00,29:42:00,9100PERTH7,10,,1,0,,1
C04569_20260831_20260831,30:02:00,30:02:00,9100DUNKELD1,11,,1,0,,1
C04569_20260831_20260831,30:16:00,30:16:00,9100PTLCHRY1,12,,1,0,,1
C04569_20260831_20260831,30:28:00,30:28:00,9100BLARATH2,13,,1,0,,1
C04569_20260831_20260831,30:59:00,30:59:00,9100DALWHIN2,14,,1,0,,1
C04569_20260831_20260831,31:11:00,31:11:00,9100NWTM1,15,,1,0,,1
C04569_20260831_20260831,31:16:00,31:17:00,9100KGUSSIE1,16,,0,0,,1
C04569_20260831_20260831,31:39:00,31:43:00,9100AVIEMRE1,17,,0,0,,1
C04569_20260831_20260831,31:53:00,31:54:00,9100CARRBDG1,18,,0,0,,1
C04569_20260831_20260831,32:45:00,32:45:00,9100IVRNESS2,19,,1,0,,1
C04569_20260907_20260907,21:15:00,21:15:00,9100EUSTON1,1,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260907_20260907,22:42:00,22:42:00,9100BHAMINT3,2,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260907_20260907,23:45:00,23:45:00,9100CREWE6,3,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260907_20260907,24:30:00,24:30:00,9100PRST4,4,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260907_20260907,26:15:30,26:18:30,9100CARLILE3,5,"Inverness, Aberdeen and Fort William",1,1,,1
C04569_20260907_20260907,27:47:00,28:20:00,9100EDINBUR7,6,,1,1,,1
C04569_20260907_20260907,28:59:00,28:59:00,9100STIRLNG2,7,,1,0,,1
C04569_20260907_20260907,29:08:00,29:08:00,9100DUNANE2,8,,1,0,,1
C04569_20260907_20260907,29:24:00,29:24:00,9100GLNEGLS2,9,,1,0,,1
C04569_20260907_20260907,29:42:00,29:42:00,9100PERTH7,10,,1,0,,1
C04569_20260907_20260907,30:02:00,30:02:00,9100DUNKELD1,11,,1,0,,1
C04569_20260907_20260907,30:16:00,30:16:00,9100PTLCHRY1,12,,1,0,,1
C04569_20260907_20260907,30:28:00,30:28:00,9100BLARATH2,13,,1,0,,1
C04569_20260907_20260907,30:59:00,30:59:00,9100DALWHIN2,14,,1,0,,1
C04569_20260907_20260907,31:11:00,31:11:00,9100NWTM1,15,,1,0,,1
C04569_20260907_20260907,31:16:00,31:17:00,9100KGUSSIE1,16,,0,0,,1
C04569_20260907_20260907,31:39:00,31:43:00,9100AVIEMRE1,17,,0,0,,1
C04569_20260907_20260907,31:53:00,31:54:00,9100CARRBDG1,18,,0,0,,1
C04569_20260907_20260907,32:45:00,32:45:00,9100IVRNESS2,19,,1,0,,1
C04569_20260914_20260914,21:15:00,21:15:00,9100EUSTON1,1,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260914_20260914,22:42:00,22:42:00,9100BHAMINT3,2,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260914_20260914,23:45:00,23:45:00,9100CREWE6,3,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260914_20260914,24:30:00,24:30:00,9100PRST3,4,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260914_20260914,26:15:30,26:18:30,9100CARLILE3,5,"Inverness, Aberdeen and Fort William",1,1,,1
C04569_20260914_20260914,27:47:00,28:20:00,9100EDINBUR2,6,,1,1,,1
C04569_20260914_20260914,28:59:00,28:59:00,9100STIRLNG2,7,,1,0,,1
C04569_20260914_20260914,29:08:00,29:08:00,9100DUNANE2,8,,1,0,,1
C04569_20260914_20260914,29:24:00,29:24:00,9100GLNEGLS2,9,,1,0,,1
C04569_20260914_20260914,29:42:00,29:42:00,9100PERTH7,10,,1,0,,1
C04569_20260914_20260914,30:02:00,30:02:00,9100DUNKELD1,11,,1,0,,1
C04569_20260914_20260914,30:16:00,30:16:00,9100PTLCHRY1,12,,1,0,,1
C04569_20260914_20260914,30:28:00,30:28:00,9100BLARATH2,13,,1,0,,1
C04569_20260914_20260914,30:59:00,30:59:00,9100DALWHIN2,14,,1,0,,1
C04569_20260914_20260914,31:11:00,31:11:00,9100NWTM1,15,,1,0,,1
C04569_20260914_20260914,31:16:00,31:17:00,9100KGUSSIE1,16,,0,0,,1
C04569_20260914_20260914,31:39:00,31:43:00,9100AVIEMRE1,17,,0,0,,1
C04569_20260914_20260914,31:53:00,31:54:00,9100CARRBDG1,18,,0,0,,1
C04569_20260914_20260914,32:45:00,32:45:00,9100IVRNESS2,19,,1,0,,1
C04569_20260921_20260921,21:15:00,21:15:00,9100EUSTON1,1,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260921_20260921,22:42:00,22:42:00,9100BHAMINT3,2,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260921_20260921,23:45:00,23:45:00,9100CREWE6,3,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260921_20260921,24:30:00,24:30:00,9100PRST4,4,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20260921_20260921,26:15:30,26:18:30,9100CARLILE3,5,"Inverness, Aberdeen and Fort William",1,1,,1
C04569_20260921_20260921,27:47:00,28:20:00,9100EDINBUR7,6,,1,1,,1
C04569_20260921_20260921,28:59:00,28:59:00,9100STIRLNG2,7,,1,0,,1
C04569_20260921_20260921,29:08:00,29:08:00,9100DUNANE2,8,,1,0,,1
C04569_20260921_20260921,29:24:00,29:24:00,9100GLNEGLS2,9,,1,0,,1
C04569_20260921_20260921,29:42:00,29:42:00,9100PERTH7,10,,1,0,,1
C04569_20260921_20260921,30:02:00,30:02:00,9100DUNKELD1,11,,1,0,,1
C04569_20260921_20260921,30:16:00,30:16:00,9100PTLCHRY1,12,,1,0,,1
C04569_20260921_20260921,30:28:00,30:28:00,9100BLARATH2,13,,1,0,,1
C04569_20260921_20260921,30:59:00,30:59:00,9100DALWHIN2,14,,1,0,,1
C04569_20260921_20260921,31:11:00,31:11:00,9100NWTM1,15,,1,0,,1
C04569_20260921_20260921,31:16:00,31:17:00,9100KGUSSIE1,16,,0,0,,1
C04569_20260921_20260921,31:39:00,31:43:00,9100AVIEMRE1,17,,0,0,,1
C04569_20260921_20260921,31:53:00,31:54:00,9100CARRBDG1,18,,0,0,,1
C04569_20260921_20260921,32:45:00,32:45:00,9100IVRNESS2,19,,1,0,,1
C04569_20261005_20261005,21:15:00,21:15:00,9100EUSTON1,1,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261005_20261005,22:42:00,22:42:00,9100BHAMINT3,2,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261005_20261005,23:45:00,23:45:00,9100CREWE6,3,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261005_20261005,24:30:00,24:30:00,9100PRST4,4,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261005_20261005,26:15:30,26:18:30,9100CARLILE3,5,"Inverness, Aberdeen and Fort William",1,1,,1
C04569_20261005_20261005,27:47:00,28:20:00,9100EDINBUR7,6,,1,1,,1
C04569_20261005_20261005,28:59:00,28:59:00,9100STIRLNG2,7,,1,0,,1
C04569_20261005_20261005,29:08:00,29:08:00,9100DUNANE2,8,,1,0,,1
C04569_20261005_20261005,29:24:00,29:24:00,9100GLNEGLS2,9,,1,0,,1
C04569_20261005_20261005,29:42:00,29:42:00,9100PERTH7,10,,1,0,,1
C04569_20261005_20261005,30:02:00,30:02:00,9100DUNKELD1,11,,1,0,,1
C04569_20261005_20261005,30:16:00,30:16:00,9100PTLCHRY1,12,,1,0,,1
C04569_20261005_20261005,30:28:00,30:28:00,9100BLARATH2,13,,1,0,,1
C04569_20261005_20261005,30:59:00,30:59:00,9100DALWHIN2,14,,1,0,,1
C04569_20261005_20261005,31:11:00,31:11:00,9100NWTM1,15,,1,0,,1
C04569_20261005_20261005,31:16:00,31:17:00,9100KGUSSIE1,16,,0,0,,1
C04569_20261005_20261005,31:39:00,31:43:00,9100AVIEMRE1,17,,0,0,,1
C04569_20261005_20261005,31:53:00,31:54:00,9100CARRBDG1,18,,0,0,,1
C04569_20261005_20261005,32:45:00,32:45:00,9100IVRNESS2,19,,1,0,,1
C04569_20261012_20261012,21:15:00,21:15:00,9100EUSTON1,1,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261012_20261012,22:42:00,22:42:00,9100BHAMINT3,2,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261012_20261012,23:45:00,23:45:00,9100CREWE6,3,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261012_20261012,24:30:00,24:30:00,9100PRST3,4,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261012_20261012,26:15:30,26:18:30,9100CARLILE3,5,"Inverness, Aberdeen and Fort William",1,1,,1
C04569_20261012_20261012,27:47:00,28:20:00,9100EDINBUR2,6,,1,1,,1
C04569_20261012_20261012,28:59:00,28:59:00,9100STIRLNG2,7,,1,0,,1
C04569_20261012_20261012,29:08:00,29:08:00,9100DUNANE2,8,,1,0,,1
C04569_20261012_20261012,29:24:00,29:24:00,9100GLNEGLS2,9,,1,0,,1
C04569_20261012_20261012,29:42:00,29:42:00,9100PERTH7,10,,1,0,,1
C04569_20261012_20261012,30:02:00,30:02:00,9100DUNKELD1,11,,1,0,,1
C04569_20261012_20261012,30:16:00,30:16:00,9100PTLCHRY1,12,,1,0,,1
C04569_20261012_20261012,30:28:00,30:28:00,9100BLARATH2,13,,1,0,,1
C04569_20261012_20261012,30:59:00,30:59:00,9100DALWHIN2,14,,1,0,,1
C04569_20261012_20261012,31:11:00,31:11:00,9100NWTM1,15,,1,0,,1
C04569_20261012_20261012,31:16:00,31:17:00,9100KGUSSIE1,16,,0,0,,1
C04569_20261012_20261012,31:39:00,31:43:00,9100AVIEMRE1,17,,0,0,,1
C04569_20261012_20261012,31:53:00,31:54:00,9100CARRBDG1,18,,0,0,,1
C04569_20261012_20261012,32:45:00,32:45:00,9100IVRNESS2,19,,1,0,,1
C04569_20261019_20261019,21:15:00,21:15:00,9100EUSTON1,1,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261019_20261019,22:42:00,22:42:00,9100BHAMINT3,2,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261019_20261019,23:45:00,23:45:00,9100CREWE6,3,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261019_20261019,24:30:00,24:30:00,9100PRST4,4,"Inverness, Aberdeen and Fort William",0,1,,1
C04569_20261019_20261019,26:15:30,26:18:30,9100CARLILE3,5,"Inverness, Aberdeen and Fort William",1,1,,1
C04569_20261019_20261019,27:47:00,28:20:00,9100EDINBUR7,6,,1,1,,1
C04569_20261019_20261019,28:59:00,28:59:00,9100STIRLNG2,7,,1,0,,1
C04569_20261019_20261019,29:08:00,29:08:00,9100DUNANE2,8,,1,0,,1
C04569_20261019_20261019,29:24:00,29:24:00,9100GLNEGLS2,9,,1,0,,1
C04569_20261019_20261019,29:42:00,29:42:00,9100PERTH7,10,,1,0,,1
C04569_20261019_20261019,30:02:00,30:02:00,9100DUNKELD1,11,,1,0,,1
C04569_20261019_20261019,30:16:00,30:16:00,9100PTLCHRY1,12,,1,0,,1
C04569_20261019_20261019,30:28:00,30:28:00,9100BLARATH2,13,,1,0,,1
C04569_20261019_20261019,30:59:00,30:59:00,9100DALWHIN2,14,,1,0,,1
C04569_20261019_20261019,31:11:00,31:11:00,9100NWTM1,15,,1,0,,1
C04569_20261019_20261019,31:16:00,31:17:00,9100KGUSSIE1,16,,0,0,,1
C04569_20261019_20261019,31:39:00,31:43:00,9100AVIEMRE1,17,,0,0,,1
C04569_20261019_20261019,31:53:00,31:54:00,9100CARRBDG1,18,,0,0,,1
C04569_20261019_20261019,32:45:00,32:45:00,9100IVRNESS2,19,,1,0,,1
C04577_20260518_20261207,28:50:00,28:50:00,9100EDINBUR2,1,,0,1,,1
C04577_20260518_20261207,29:48:00,29:48:00,9100GLGQLL8,2,,0,1,,1
C04577_20260518_20261207,30:05:00,30:06:00,9100DALMUIR1,3,,0,0,,1
C04577_20260518_20261207,30:16:00,30:17:00,9100DMBRTNC2,4,,0,0,,1
C04577_20260518_20261207,30:31:00,30:33:00,9100HLNSBRU1,5,,0,0,,1
C04577_20260518_20261207,30:46:00,30:47:00,9100GRLCHHD2,6,,0,0,,1
C04577_20260518_20261207,31:08:00,31:09:00,9100ARCHRAT2,7,,0,0,,1
C04577_20260518_20261207,31:24:00,31:25:00,9100ARDLUI2,8,,3,3,,1
C04577_20260518_20261207,31:45:00,31:48:00,9100CRNLRCH2,9,,0,0,,1
C04577_20260518_20261207,31:59:00,32:02:00,9100TYNDRMU2,10,,0,0,,1
C04577_20260518_20261207,32:17:00,32:18:00,9100BOORCHY2,11,,0,0,,1
C04577_20260518_20261207,32:44:00,32:45:00,9100RANNOCH1,12,,0,0,,1
C04577_20260518_20261207,32:58:00,33:00:00,9100CORROUR1,13,,0,0,,1
C04577_20260518_20261207,33:19:00,33:21:00,9100TULLOCH2,14,,0,0,,1
C04577_20260518_20261207,33:31:00,33:31:00,9100ROYBDGE1,15,,3,3,,1
C04577_20260518_20261207,33:38:00,33:39:00,9100SPEANBD1,16,,0,0,,1
C04577_20260518_20261207,34:00:00,34:00:00,9100FRTWLM1,17,,1,0,,1
C04577_20260810_20260810,28:50:00,28:50:00,9100EDINBUR7,1,,0,1,,1
C04577_20260810_20260810,29:48:00,29:48:00,9100GLGQLL8,2,,0,1,,1
C04577_20260810_20260810,30:05:00,30:06:00,9100DALMUIR1,3,,0,0,,1
C04577_20260810_20260810,30:16:00,30:17:00,9100DMBRTNC2,4,,0,0,,1
C04577_20260810_20260810,30:31:00,30:33:00,9100HLNSBRU1,5,,0,0,,1
C04577_20260810_20260810,30:46:00,30:47:00,9100GRLCHHD2,6,,0,0,,1
C04577_20260810_20260810,31:08:00,31:09:00,9100ARCHRAT2,7,,0,0,,1
C04577_20260810_20260810,31:24:00,31:25:00,9100ARDLUI2,8,,3,3,,1
C04577_20260810_20260810,31:45:00,31:48:00,9100CRNLRCH2,9,,0,0,,1
C04577_20260810_20260810,31:59:00,32:02:00,9100TYNDRMU2,10,,0,0,,1
C04577_20260810_20260810,32:17:00,32:18:00,9100BOORCHY2,11,,0,0,,1
C04577_20260810_20260810,32:44:00,32:45:00,9100RANNOCH1,12,,0,0,,1
C04577_20260810_20260810,32:58:00,33:00:00,9100CORROUR1,13,,0,0,,1
C04577_20260810_20260810,33:19:00,33:21:00,9100TULLOCH2,14,,0,0,,1
C04577_20260810_20260810,33:31:00,33:31:00,9100ROYBDGE1,15,,3,3,,1
C04577_20260810_20260810,33:38:00,33:39:00,9100SPEANBD1,16,,0,0,,1
C04577_20260810_20260810,34:00:00,34:00:00,9100FRTWLM1,17,,1,0,,1
C04577_20260817_20260817,28:50:00,28:50:00,9100EDINBUR2,1,,0,1,,1
C04577_20260817_20260817,29:48:00,29:48:00,9100GLGQLL8,2,,0,1,,1
C04577_20260817_20260817,30:05:00,30:06:00,9100DALMUIR1,3,,0,0,,1
C04577_20260817_20260817,30:16:00,30:17:00,9100DMBRTNC2,4,,0,0,,1
C04577_20260817_20260817,30:31:00,30:33:00,9100HLNSBRU1,5,,0,0,,1
C04577_20260817_20260817,30:46:00,30:47:00,9100GRLCHHD2,6,,0,0,,1
C04577_20260817_20260817,31:08:00,31:09:00,9100ARCHRAT2,7,,0,0,,1
C04577_20260817_20260817,31:24:00,31:25:00,9100ARDLUI2,8,,3,3,,1
C04577_20260817_20260817,31:45:00,31:48:00,9100CRNLRCH2,9,,0,0,,1
C04577_20260817_20260817,31:59:00,32:02:00,9100TYNDRMU2,10,,0,0,,1
C04577_20260817_20260817,32:17:00,32:18:00,9100BOORCHY2,11,,0,0,,1
C04577_20260817_20260817,32:44:00,32:45:00,9100RANNOCH1,12,,0,0,,1
C04577_20260817_20260817,32:58:00,33:00:00,9100CORROUR1,13,,0,0,,1
C04577_20260817_20260817,33:19:00,33:21:00,9100TULLOCH2,14,,0,0,,1
C04577_20260817_20260817,33:31:00,33:31:00,9100ROYBDGE1,15,,3,3,,1
C04577_20260817_20260817,33:38:00,33:39:00,9100SPEANBD1,16,,0,0,,1
C04577_20260817_20260817,34:00:00,34:00:00,9100FRTWLM1,17,,1,0,,1
C04577_20260824_20260824,28:50:00,28:50:00,9100EDINBUR7,1,,0,1,,1
C04577_20260824_20260824,29:48:00,29:48:00,9100GLGQLL8,2,,0,1,,1
C04577_20260824_20260824,30:05:00,30:06:00,9100DALMUIR1,3,,0,0,,1
C04577_20260824_20260824,30:16:00,30:17:00,9100DMBRTNC2,4,,0,0,,1
C04577_20260824_20260824,30:31:00,30:33:00,9100HLNSBRU1,5,,0,0,,1
C04577_20260824_20260824,30:46:00,30:47:00,9100GRLCHHD2,6,,0,0,,1
C04577_20260824_20260824,31:08:00,31:09:00,9100ARCHRAT2,7,,0,0,,1
C04577_20260824_20260824,31:24:00,31:25:00,9100ARDLUI2,8,,3,3,,1
C04577_20260824_20260824,31:45:00,31:48:00,9100CRNLRCH2,9,,0,0,,1
C04577_20260824_20260824,31:59:00,32:02:00,9100TYNDRMU2,10,,0,0,,1
C04577_20260824_20260824,32:17:00,32:18:00,9100BOORCHY2,11,,0,0,,1
C04577_20260824_20260824,32:44:00,32:45:00,9100RANNOCH1,12,,0,0,,1
C04577_20260824_20260824,32:58:00,33:00:00,9100CORROUR1,13,,0,0,,1
C04577_20260824_20260824,33:19:00,33:21:00,9100TULLOCH2,14,,0,0,,1
C04577_20260824_20260824,33:31:00,33:31:00,9100ROYBDGE1,15,,3,3,,1
C04577_20260824_20260824,33:38:00,33:39:00,9100SPEANBD1,16,,0,0,,1
C04577_20260824_20260824,34:00:00,34:00:00,9100FRTWLM1,17,,1,0,,1
C04577_20260831_20260831,28:50:00,28:50:00,9100EDINBUR2,1,,0,1,,1
C04577_20260831_20260831,29:48:00,29:48:00,9100GLGQLL8,2,,0,1,,1
C04577_20260831_20260831,30:05:00,30:06:00,9100DALMUIR1,3,,0,0,,1
C04577_20260831_20260831,30:16:00,30:17:00,9100DMBRTNC2,4,,0,0,,1
C04577_20260831_20260831,30:31:00,30:33:00,9100HLNSBRU1,5,,0,0,,1
C04577_20260831_20260831,30:46:00,30:47:00,9100GRLCHHD2,6,,0,0,,1
C04577_20260831_20260831,31:08:00,31:09:00,9100ARCHRAT2,7,,0,0,,1
C04577_20260831_20260831,31:24:00,31:25:00,9100ARDLUI2,8,,3,3,,1
C04577_20260831_20260831,31:45:00,31:48:00,9100CRNLRCH2,9,,0,0,,1
C04577_20260831_20260831,31:59:00,32:02:00,9100TYNDRMU2,10,,0,0,,1
C04577_20260831_20260831,32:17:00,32:18:00,9100BOORCHY2,11,,0,0,,1
C04577_20260831_20260831,32:44:00,32:45:00,9100RANNOCH1,12,,0,0,,1
C04577_20260831_20260831,32:58:00,33:00:00,9100CORROUR1,13,,0,0,,1
C04577_20260831_20260831,33:19:00,33:21:00,9100TULLOCH2,14,,0,0,,1
C04577_20260831_20260831,33:31:00,33:31:00,9100ROYBDGE1,15,,3,3,,1
C04577_20260831_20260831,33:38:00,33:39:00,9100SPEANBD1,16,,0,0,,1
C04577_20260831_20260831,34:00:00,34:00:00,9100FRTWLM1,17,,1,0,,1
C04577_20260907_20260907,28:50:00,28:50:00,9100EDINBUR7,1,,0,1,,1
C04577_20260907_20260907,29:48:00,29:48:00,9100GLGQLL8,2,,0,1,,1
C04577_20260907_20260907,30:05:00,30:06:00,9100DALMUIR1,3,,0,0,,1
C04577_20260907_20260907,30:16:00,30:17:00,9100DMBRTNC2,4,,0,0,,1
C04577_20260907_20260907,30:31:00,30:33:00,9100HLNSBRU1,5,,0,0,,1
C04577_20260907_20260907,30:46:00,30:47:00,9100GRLCHHD2,6,,0,0,,1
C04577_20260907_20260907,31:08:00,31:09:00,9100ARCHRAT2,7,,0,0,,1
C04577_20260907_20260907,31:24:00,31:25:00,9100ARDLUI2,8,,3,3,,1
C04577_20260907_20260907,31:45:00,31:48:00,9100CRNLRCH2,9,,0,0,,1
C04577_20260907_20260907,31:59:00,32:02:00,9100TYNDRMU2,10,,0,0,,1
C04577_20260907_20260907,32:17:00,32:18:00,9100BOORCHY2,11,,0,0,,1
C04577_20260907_20260907,32:44:00,32:45:00,9100RANNOCH1,12,,0,0,,1
C04577_20260907_20260907,32:58:00,33:00:00,9100CORROUR1,13,,0,0,,1
C04577_20260907_20260907,33:19:00,33:21:00,9100TULLOCH2,14,,0,0,,1
C04577_20260907_20260907,33:31:00,33:31:00,9100ROYBDGE1,15,,3,3,,1
C04577_20260907_20260907,33:38:00,33:39:00,9100SPEANBD1,16,,0,0,,1
C04577_20260907_20260907,34:00:00,34:00:00,9100FRTWLM1,17,,1,0,,1
C04577_20260914_20260914,28:50:00,28:50:00,9100EDINBUR2,1,,0,1,,1
C04577_20260914_20260914,29:48:00,29:48:00,9100GLGQLL8,2,,0,1,,1
C04577_20260914_20260914,30:05:00,30:06:00,9100DALMUIR1,3,,0,0,,1
C04577_20260914_20260914,30:16:00,30:17:00,9100DMBRTNC2,4,,0,0,,1
C04577_20260914_20260914,30:31:00,30:33:00,9100HLNSBRU1,5,,0,0,,1
C04577_20260914_20260914,30:46:00,30:47:00,9100GRLCHHD2,6,,0,0,,1
C04577_20260914_20260914,31:08:00,31:09:00,9100ARCHRAT2,7,,0,0,,1
C04577_20260914_20260914,31:24:00,31:25:00,9100ARDLUI2,8,,3,3,,1
C04577_20260914_20260914,31:45:00,31:48:00,9100CRNLRCH2,9,,0,0,,1
C04577_20260914_20260914,31:59:00,32:02:00,9100TYNDRMU2,10,,0,0,,1
C04577_20260914_20260914,32:17:00,32:18:00,9100BOORCHY2,11,,0,0,,1
C04577_20260914_20260914,32:44:00,32:45:00,9100RANNOCH1,12,,0,0,,1
C04577_20260914_20260914,32:58:00,33:00:00,9100CORROUR1,13,,0,0,,1
C04577_20260914_20260914,33:19:00,33:21:00,9100TULLOCH2,14,,0,0,,1
C04577_20260914_20260914,33:31:00,33:31:00,9100ROYBDGE1,15,,3,3,,1
C04577_20260914_20260914,33:38:00,33:39:00,9100SPEANBD1,16,,0,0,,1
C04577_20260914_20260914,34:00:00,34:00:00,9100FRTWLM1,17,,1,0,,1
C04577_20260921_20260921,28:50:00,28:50:00,9100EDINBUR7,1,,0,1,,1
C04577_20260921_20260921,29:48:00,29:48:00,9100GLGQLL8,2,,0,1,,1
C04577_20260921_20260921,30:05:00,30:06:00,9100DALMUIR1,3,,0,0,,1
C04577_20260921_20260921,30:16:00,30:17:00,9100DMBRTNC2,4,,0,0,,1
C04577_20260921_20260921,30:31:00,30:33:00,9100HLNSBRU1,5,,0,0,,1
C04577_20260921_20260921,30:46:00,30:47:00,9100GRLCHHD2,6,,0,0,,1
C04577_20260921_20260921,31:08:00,31:09:00,9100ARCHRAT2,7,,0,0,,1
C04577_20260921_20260921,31:24:00,31:25:00,9100ARDLUI2,8,,3,3,,1
C04577_20260921_20260921,31:45:00,31:48:00,9100CRNLRCH2,9,,0,0,,1
C04577_20260921_20260921,31:59:00,32:02:00,9100TYNDRMU2,10,,0,0,,1
C04577_20260921_20260921,32:17:00,32:18:00,9100BOORCHY2,11,,0,0,,1
C04577_20260921_20260921,32:44:00,32:45:00,9100RANNOCH1,12,,0,0,,1
C04577_20260921_20260921,32:58:00,33:00:00,9100CORROUR1,13,,0,0,,1
C04577_20260921_20260921,33:19:00,33:21:00,9100TULLOCH2,14,,0,0,,1
C04577_20260921_20260921,33:31:00,33:31:00,9100ROYBDGE1,15,,3,3,,1
C04577_20260921_20260921,33:38:00,33:39:00,9100SPEANBD1,16,,0,0,,1
C04577_20260921_20260921,34:00:00,34:00:00,9100FRTWLM1,17,,1,0,,1
C04577_20261005_20261005,28:50:00,28:50:00,9100EDINBUR7,1,,0,1,,1
C04577_20261005_20261005,29:48:00,29:48:00,9100GLGQLL8,2,,0,1,,1
C04577_20261005_20261005,30:05:00,30:06:00,9100DALMUIR1,3,,0,0,,1
C04577_20261005_20261005,30:16:00,30:17:00,9100DMBRTNC2,4,,0,0,,1
C04577_20261005_20261005,30:31:00,30:33:00,9100HLNSBRU1,5,,0,0,,1
C04577_20261005_20261005,30:46:00,30:47:00,9100GRLCHHD2,6,,0,0,,1
C04577_20261005_20261005,31:08:00,31:09:00,9100ARCHRAT2,7,,0,0,,1
C04577_20261005_20261005,31:24:00,31:25:00,9100ARDLUI2,8,,3,3,,1
C04577_20261005_20261005,31:45:00,31:48:00,9100CRNLRCH2,9,,0,0,,1
